tick,place,base,rock,sediment,water,solidsurface,potential,localmatter,complete_signature
20,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
21,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
21,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
21,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
21,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
22,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
22,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
22,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
22,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
23,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
23,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
23,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
23,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
24,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
24,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
24,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
24,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
25,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
25,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
25,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
25,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
26,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
26,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
26,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
26,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
27,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
27,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
27,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
27,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
28,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
28,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
28,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
28,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
29,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
29,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
29,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
29,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
30,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
30,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
30,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
30,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
31,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
31,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
31,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
31,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
32,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
32,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
32,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
32,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
33,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
33,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
33,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
33,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
34,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
34,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
34,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
